,PROD_NAME,PROD_PRICE,PROD_ITEM,PROD_DESCRIPTION,PROD_URL,PROD_IMAGE_URL,Mögliche Lieferzeiten,Inhalt,Handelsklasse,Ursprungsland,PROD_CATEGORY,PROD_SUB_CATEGORY,STORE_NAME,Eigenschaften,Lieferant,Region,Ursprungsregion,Qualität,Sorte,Beschreibung,Handelsmarke,Urprungsland,Handelklasse,Mix,Zutaten/Inhaltsstoffe,,Brennwert,Fett,davon gesättigte Fettsäuren,Kohlenhydrate,Zucker,Protein,Frischegarantie (mindestens),Ballaststoffe,Kann Spuren enthalten von 
290,Seeberger Beeren-Nuss-Mix,"3,85€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47933-seeberger-seeberger-beeren-nuss-mix/,https://bilder.kolonial.no/local_products/5073d9a7-f93e-462c-8953-9b9983d2164c.jpg?auto=format&fit=max&w=697&s=0174b6a583f0fe0897e656fcdd0a87c2,täglich,150 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Obst in veränderlichen Gewichtsanteilen (PARANUSSKERNE, Physalis, CASHEWKERNE, Cranberries, blanchierte MANDELN), Zucker, Himbeeren, Sonnenblumenöl, Stabilisator: Calciumchlorid.
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,2015 kJ / 484 kcal,30 g,5.60 g,35 g,28 g,12 g,,,"Erdnüsse, Nüssen."
291,Seeberger Schoko-Mix,"4,29€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47930-seeberger-seeberger-schoko-mix/,https://bilder.kolonial.no/local_products/424dd56f-0146-4eb1-97c3-53a914781950.jpg?auto=format&fit=max&w=696&s=14759505be4f5cc587830686c9c2134c,täglich,150 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"VOLLMILCHLUFTSCHOKOLADE überzogen mit Tapiokastärke und Gummi arabicum (25 %) (Zucker, VOLLMILCHPULVER, Kakaobutter, Kakaomasse, SÜßMOLKENPULVER, Emulgator: SOJALECITHINE; Überzugsmittel: Gummi arabicum; Tapiokastärke), CASHEWKERNE, PEKANNUSSKERNE (15 %), Cranberries (12 %), Zucker, Kirschen (11 %), Sonnenblumenöl.
Kann Spuren von Erdnüssen, Haselnüssen, Macadamianüssen, Mandeln, Paranüssen, Pistazien und Walnüssen enthalten. ",,2150 kJ / 515 kcal,31 g,8.40 g,48 g,37 g,8.90 g,,4.20 g,Erdnüsse.
292,Seeberger Soft-Datteln,"2,49€",Trockenfrüchte,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47944-seeberger-seeberger-soft-datteln/,https://bilder.kolonial.no/local_products/b570ba3f-3ff1-4db3-a354-a4b5a1d8a1a7.jpg?auto=format&fit=max&w=1000&s=8af6c263b03a4d654f29128b5e2bb678,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Soft-Datteln entsteint, pasteurisiert",,1072 kJ / 253 kcal,0.50 g,0.10 g,57 g,55 g,1.60 g,,,
293,Seeberger Edel-Nuss-Mix,"3,99€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47887-seeberger-seeberger-edel-nuss-mix/,https://bilder.kolonial.no/local_products/f70e1e4b-99c9-4206-8d7f-fd977e31092e.jpg?auto=format&fit=max&w=696&s=69e2a9e551ca2f56fd53335821a0bcd6,täglich,150 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"NUSSKERNMISCHUNG in veränderlichen Gewichtsanteilen (ERDNUSSKERNE, CASHEWKERNE, MANDELN), MACADAMIA-Nusskerne (10 %), Salz, Rapsöl, Sonnenblumenöl, Hefeextrakt, Zucker, Rauch, Raucharoma, Aroma. 
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) enthalten. ",,2674 kJ / 646 kcal,54 g,8.60 g,14 g,4.80 g,22 g,,,
294,Seeberger Pflaumen Entsteint,"7,99€",Trockenfrüchte,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47910-seeberger-seeberger-pflaumen-entsteint/,https://bilder.kolonial.no/local_products/68fa5d75-f9bb-4def-a428-68497730cf0b.png?auto=format&fit=max&w=1000&s=56e17ea17f85721c54f602974f7b9a55,täglich,500 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Pflaumen, Konservierungsstoff: Kaliumsorbat.",,1042 kJ / 246 kcal,0.60 g,0.10 g,55 g,30 g,3 g,,,
295,Seeberger Delikatess Feigen,"3,99€",Trockenfrüchte,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47911-seeberger-seeberger-delikatess-feigen/,https://bilder.kolonial.no/local_products/2308b08e-cea1-4015-addf-adef5134006c.jpg?auto=format&fit=max&w=762&s=ada0e47e1314a6c754dfb65f8d708597,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,,,1244 kJ / 294 kcal,1.40 g,0.30 g,60 g,60 g,3.90 g,,,
296,Seeberger Cashew Cranberry Mix,"3,99€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47925-seeberger-seeberger-cashew-cranberry-mix/,https://bilder.kolonial.no/local_products/b88c12fb-7b5b-4134-b0e9-463885c929cf.png?auto=format&fit=max&w=1000&s=747aa23fcf457af0968da69d186205f2,täglich,150 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"geröstete CASHEWKERNE, Cranberries, Zucker, Sonnenblumenöl. 
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,2096 kJ / 502 kcal,29 g,5.90 g,45 g,30 g,12 g,,,"Erdnüsse, Nüssen."
297,Seeberger Caribic Royal,"3,39€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47896-seeberger-seeberger-caribic-royal/,https://bilder.kolonial.no/local_products/ac54d72c-3ba9-4393-851a-15509df137ef.jpg?auto=format&fit=max&w=694&s=e7ef38bba106244a69ed9ad603f91e30,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Obst in veränderlichen Gewichtsanteilen (Sultaninen, Weinbeeren getrocknet, Kokoschips, Papaya, CASHEWKERNE, blanchierte MANDELN, Ananas, Mango, Apfelwürfel), Zucker, Säuerungsmittel: Citronensäure; Baumwollsaatöl, Sonnenblumenöl, Antioxidationsmittel: NATRIUMMETABISULFIT.
Kann Spuren von Erdnüssen, Haselnüssen, Macadamianüssen, Paranüssen, Pekannüssen, Pistazien und Walnüssen enthalten. ",,1728 kJ / 412 kcal,15 g,7.30 g,59 g,53 g,5.50 g,,,Erdnüsse.
298,Seeberger Balance-Fruits,"2,95€",Trockenfrüchte,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47916-seeberger-seeberger-balance-fruits/,https://bilder.kolonial.no/local_products/0051ed79-fef9-4979-b166-b43e02f29bd7.jpg?auto=format&fit=max&w=771&s=13da99935accf56a55efb803b1ad0a24,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Trockenobst in veränderlichen Gewichtsanteilen (Aprikosen entsteint, Datteln entsteint, Pflaumen entsteint, Bananen, Apfelstücke), Antioxidationsmittel: SCHWEFELDIOXID, NATRIUMMETABISULFIT; Sonnenblumenöl, Konservierungsstoff: Kaliumsorbat. ",,1178 kJ / 278 kcal,0.50 g,0.10 g,60 g,51 g,3.20 g,,,
299,Seeberger Pekannusskerne Natur,"3,39€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47921-seeberger-seeberger-pekannusskerne-natur/,https://bilder.kolonial.no/local_products/e3905dcd-70ba-4fef-95ec-745ee498044e.png?auto=format&fit=max&w=1000&s=a3f2a15cdfb45d0c631b1eca752f98d8,täglich,60 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"PEKANNUSSKERNE
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,3074 kJ / 746 kcal,74 g,7.20 g,5.70 g,3.70 g,11 g,,,Erdnüsse.
300,Seeberger Mandeln Extra Blanchiert,"6,99€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47890-seeberger-seeberger-mandeln-extra-blanchiert/,https://bilder.kolonial.no/local_products/c0c541b5-c2a2-4352-9571-fbbdfb3c4172.jpg?auto=format&fit=max&w=1000&s=e2749d68545ab42e9eaef12f2179b562,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Blanchierte MANDELN
Kann Spuren von anderen Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,2604 kJ / 629 kcal,54 g,4.40 g,6 g,4.60 g,26 g,,,"Erdnüsse, Nüssen."
301,Seeberger Aprikosen,"2,19€",Trockenfrüchte,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47937-seeberger-seeberger-aprikosen/,https://bilder.kolonial.no/local_products/14b1bee4-97c7-441b-8dab-991807f6aeda.jpg?auto=format&fit=max&w=682&s=dabb86d196abcbec5fcf7a68df46ec1c,täglich,125 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Aprikosen, Antioxidationsmittel: SCHWEFELDIOXID. ",,1169 kJ / 276 kcal,0.50 g,0.10 g,55 g,49 g,4.80 g,,,
302,Seeberger Erdnüsse Jumbo,"4,99€",Nüsse,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47915-seeberger-seeberger-erdnusse-jumbo/,https://bilder.kolonial.no/local_products/8bbc108a-e8dc-4fc5-bc12-881eef0634c2.jpg?auto=format&fit=max&w=546&s=8846981264d28f2c6b86723add60c721,täglich,500 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,ERDNÜSSE JUMBO geröstet ,,2636 kJ / 637 kcal,53 g,7 g,9.30 g,3.70 g,27 g,,,
303,Seeberger Pflaumen Entsteint,"2,19€",Trockenfrüchte,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47938-seeberger-seeberger-pflaumen-entsteint/,https://bilder.kolonial.no/local_products/76ad1177-44b8-4f8a-bb31-b3cac5bb71a3.jpg?auto=format&fit=max&w=682&s=a73663ba11043cab09426c9e1a183d92,täglich,125 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Pflaumen, Konservierungsstoff: Kaliumsorbat.",,1042 kJ / 246 kcal,0.60 g,0.10 g,55 g,30 g,3 g,,,
304,Jeden Tag Mandeln ganz,"2,29€",Nüsse,Heinrich Brüning GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47902-jeden-tag-jeden-tag-mandeln-ganz/,https://bilder.kolonial.no/local_products/cb37adda-5bc5-4d65-8ed9-f06f58d4372e.jpg?auto=format&fit=max&w=925&s=56da1a0b99780d3f4a9234b6b04c9648,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,,,,,,,,,,,Mandeln ganz,,,,,,,,,,
305,Seeberger Superfrucht Selection,"3,29€",Trockenfrüchte,Seeberger GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47943-seeberger-seeberger-superfrucht-selection/,https://bilder.kolonial.no/local_products/06372df1-0610-4b11-bd39-1d073a5f8a88.jpg?auto=format&fit=max&w=728&s=74624b1fa9e9876189efa07de3254763,täglich,150 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",,Deutschland,,,,,,,,"Obst getrocknet in veränderlichen Gewichtsanteilen (Kirschen, Aroniabeeren, Cranberries), Pflaumen getrocknet, Zucker, Glukose-Fruktose-Sirup, Sonnenblumenöl, Säureregulator: Citronensäure; Konservierungsstoff: Kaliumsorbat.
Kann Spuren von Schalenfrüchten (z.B. Nüssen und Steinfrüchten) und Erdnüssen enthalten.",,1400 kJ / 331 kcal,1.50 g,0.40 g,73 g,56 g,1.80 g,,,
306,Jeden Tag Walnusskerne,"2,59€",Nüsse,Heinrich Brüning GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47894-jeden-tag-jeden-tag-walnusskerne/,https://bilder.kolonial.no/local_products/de259a30-5771-40d2-b8d9-bbe573f41b9a.jpg?auto=format&fit=max&w=717&s=fcc94716a364e56f3f8f95496423c4a4,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Heinrich Brüning GmbH, Stenzelring 22 21107 Hamburg, Deutschland",,,,,,,,,,WALNUSSKERNE. Unter Schutzatmosphäre verpackt. Kann Spuren von anderen SCHALENFRÜCHTEN enthalten. ,,2786 kJ / 666 kcal,63 g,63 g,6.90 g,6.90 g,,,,
307,NaturWert Bio Studentenfutter,"3,29€",Trockenfrüchte,nutwork Handelsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/52252-naturwert-bio-naturwert-bio-studentenfutter/,https://bilder.kolonial.no/local_products/937c2362-f2f0-4ab7-9a5f-4da1e7b6dad3.jpg?auto=format&fit=max&w=591&s=f3e6c15060a7b0ff9048a8d394ef7295,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,Bio-Produkt,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",,Deutschland,,,,,,,,"40% Rosinen (Rosinen*, Sonnenblumenöl*), 20% MANDELKERNE blanchiert*, 15% HASELNUSSKERNE*, 10% PARANUSSKERNE*, 10% WALNUSSKERNE*, 5% CASHEWKERNE*. *aus kontrolliert biologischer Landwirtschaft. Kann Spuren von GLUTENHALTIGEM GETREIDE, andere SCHALENFRÜCHTEN, ERDNÜSSEN, SESAM, SOJA und LUPINEN enthalten. ",,2252 kJ / 538 kcal,39 g,39 g,32 g,32 g,11 g,,,
308,Jeden Tag Haselnusskerne ganz,"2,29€",Nüsse,Heinrich Brüning GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47901-jeden-tag-jeden-tag-haselnusskerne-ganz/,https://bilder.kolonial.no/local_products/60f404cf-f2b0-4228-9dc5-4c8603b2f9de.jpg?auto=format&fit=max&w=942&s=e1eafe4752980606ac6fdccc5a9e8d01,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Heinrich Brüning GmbH, Stenzelring 22 21107 Hamburg, Deutschland",,,,,,,,,,HASELNUSSKERNE. Kann Spuren anderer SCHALENFRÜCHTE enthalten. ,,2727 kJ / 652 kcal,62 g,62 g,7.40 g,7.40 g,,,,
309,NaturWert Bio Mangostreifen,"2,49€",Trockenfrüchte,nutwork Handelsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/52254-naturwert-bio-naturwert-bio-mangostreifen/,https://bilder.kolonial.no/local_products/d1535db5-2b40-4327-84aa-7f018336724a.jpg?auto=format&fit=max&w=676&s=764f3b90c2573b7be0bebb22e4fa7876,täglich,100 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,Bio-Produkt,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",,Deutschland,,,,,,,,"Bio Mangostreifen, getrocknet*. *aus kontrolliert biologischer Landwirtschaft Kann Spuren von SCHALENFRÜCHTEN, ERDNÜSSEN, GLUTEN, SOJA, SESSAM, MILCH und LUPINEN enthalten. ",,1443 kJ / 345 kcal,1 g,1 g,49 g,49 g,,,,
310,Jeden Tag Nuss-Frucht Mischung,"1,89€",Nüsse,nutwork Handelsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/50719-jeden-tag-jeden-tag-nuss-frucht-mischung/,https://bilder.kolonial.no/local_products/152e868c-52f3-447e-881f-b02fe31e76fb.jpg?auto=format&fit=max&w=473&s=371bbe28d717dfb71f832b4d46b36844,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",,Deutschland,,,,,,,,"40% Sultaninen (Sultaninen, Sonnenblumenöl), 20% HASELNUSSKERNE, 10% blanchierte MANDELKERNE, 10% PARANUSSKERNE, 5% CASHEWKERNE. Kann Spuren von anderen SCHALENFRÜCHTEN enthalten. ",,2116 kJ / 506 kcal,36 g,36 g,29 g,29 g,9.90 g,,,
311,NaturWert Bio Kokosnusschips getrocknet,"1,29€",Trockenfrüchte,nutwork Handelsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/52255-naturwert-bio-naturwert-bio-kokosnusschips-getrock/,https://bilder.kolonial.no/local_products/5249e42f-ec14-4f4c-9fa8-179dda2ae966.jpg?auto=format&fit=max&w=557&s=29d8565995ea547c11bd4385943040e5,täglich,100 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,Bio-Produkt,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",,Deutschland,,,,,,,,"Bio Kokosnusschips, getrocknet*.*aus kontrolliert biologischer Landwirtschaft. Kann Spuren von GLUTENHALTIGEM GETREIDE, SCHALENFRÜCHTEN, ERDNÜSSEN, SESAM, SOJA und LUPINEN enthalten. ",,2869 kJ / 686 kcal,68 g,68 g,6.90 g,6.90 g,7.40 g,,,
312,Jeden Tag Studentenfutter,"1,85€",Nüsse,Pittjes Vertriebsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/45489-jeden-tag-jeden-tag-studentenfutter/,https://bilder.kolonial.no/local_products/299d01bb-3808-4c23-a52f-fea62aa8f435.jpg?auto=format&fit=max&w=663&s=de5cb2032d9b3adb6e2806ec97f27298,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Pittjes Vertriebsgesellschaft mbH, Binnerheide 28, 58239 Schwerte, Deutschland",,,,,,,,,,"ERDNUSSKERNE, Rosinen, CASHEWKERNE, HASELNUSSKERNE, Sonnenblumenöl. Vor Wärme geschützt und trocken lagern. Kann Spuren von anderen SCHALENFRÜCHTEN enthalten. ",,2233 kJ / 534 kcal,37 g,37 g,21 g,21 g,17 g,,,
313,Meienburg Bananenchips,"2,75€",Trockenfrüchte,Meienburg GmbH Nusse Trockenfruchte hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47942-meienburg-meienburg-bananenchips/,https://bilder.kolonial.no/local_products/62b357df-3c3b-428b-bad0-62dec4cb07b3.jpg?auto=format&fit=max&w=633&s=f1ac298238ac54da146def70050f96ff,täglich,250 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Meienburg GmbH Nusse Trockenfruchte, Branterei 13, 26419 Schortens, Deutschland",,Deutschland,,,"Diese knackig gerösteten Bananenchips sind ein leckerer Energielieferant - schonend getrocknet, gezuckert und aromatisiert.Haltbarkeit
Ungeöffnet mindestens 42 Tage haltbar",,,,,"59% Bananen-Chips, Kokosnussöl, Zucker, Aromen.",,2347 kJ / 558 kcal,40.80 g,35.80 g,48.20 g,26.30 g,1.10 g,,,"Gluten, Eier, Erdnüsse, Sojabohnen, Milch, Nüssen, Sesamsamen."
314,NaturWert Bio Cashewkerne,"2,95€",Nüsse,nutwork Handelsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47931-naturwert-bio-naturwert-bio-cashewkerne/,https://bilder.kolonial.no/local_products/ab2fb153-333a-4ff5-ab95-2fb0f0d8f0df.jpg?auto=format&fit=max&w=591&s=b5c9795f503e975074b8c7f5575db982,täglich,150 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,Bio-Produkt,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",,Deutschland,,,,,,,,"Bio Cashewkerne* *aus kontrolliert biologischer Landwirtschaft. Kann Spuren von GLUTENHALTIGEM GETREIDE, anderen SCHALENFRÜCHTEN, ERDNÜSSEN, SESAM, SOJA und LUPINEN enthalten. ",,2483 kJ,48 g,8 g,16 g,5.70 g,21 g,,,
315,Suntree Sultaninen ungeschwefelt,"0,99€",Trockenfrüchte,Zentrale Handelsges. ZHG mbH Food hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/50720-suntree-suntree-sultaninen-ungeschwefelt/,https://bilder.kolonial.no/local_products/970264e3-ade6-4956-beff-ed4a96b866c5.jpg?auto=format&fit=max&w=777&s=58de4bdcf14e91182901b1d4f218c83b,täglich,250 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Zentrale Handelsges. ZHG mbH Food, Hanns-Martin-Schleyer-Strasse 2, 77656 Offenburg, Deutschland",,,,,,,,,,"Sultaninen, Sonnenblumenöl. Kann Spuren von SCHALENFRÜCHTEN enthalten. ",,1283 kJ / 307 kcal,0.60 g,0.60 g,68 g,68 g,2.50 g,,,
316,NaturWert Bio Walnusskerne,"2,95€",Nüsse,nutwork Handelsgesellschaft mbH Bankstraße 28 20097 Hambur hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47932-naturwert-bio-naturwert-bio-walnusskerne/,https://bilder.kolonial.no/local_products/c1aac5c9-13dd-48d3-816a-1f4ef984aeda.jpg?auto=format&fit=max&w=590&s=33d2f189cdd01507965d9c7ed60e44ee,täglich,150 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,Bio-Produkt,"nutwork Handelsgesellschaft mbH Bankstraße 28 20097 Hambur, Burchardstraße 8, 20095 Hamburg, Deutschland",,,,,,,,,,"Bio Walnusskerne*. *aus kontrolliert biologischer Landwirtschaft. Kann Spuren von GLUTENHALTIGEM GETREIDE, anderen SCHALENFRÜCHTEN, ERDNÜSSEN, SESAM, SOJA und LUPINEN enthalten. ",,2903.70 kJ / 694 kcal,67 g,67 g,3.30 g,,,,,
317,NaturWert Bio Paranusskerne,"3,29€",Nüsse,nutwork Handelsgesellschaft mbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47917-naturwert-naturwert-bio-paranusskerne/,https://bilder.kolonial.no/local_products/7261de82-e06d-4483-9c3a-e07590a019ea.jpg?auto=format&fit=max&w=667&s=3392308f582915c1b199341b3b208964,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,Bio-Produkt,"nutwork Handelsgesellschaft mbH, Bankstraße 28, 20097 Hamburg, Deutschland",,Deutschland,,,,,,,,"Bio PARANUSSKERNE*, natur. * aus kontrolliert biologischer Landwirtschaft. Das Produkt kann Spuren von SCHALENFRÜCHTEN, ERDNÜSSEN, GLUTEN, SOJA und SESAM enthalten. ",,2900 kJ / 693 kcal,68 g,68 g,2.10 g,2.10 g,16 g,,,
318,Ültje Studentenfutter Original,"3,29€",Nüsse,Intersnack Knabber Gebaeck GmbH hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/42883-ultje-ultje-studentenfutter-original/,https://bilder.kolonial.no/local_products/c27174c6-3305-4095-84db-f0a4a4af56cb.jpg?auto=format&fit=max&w=1000&s=6c0dd11071915b48335dc05acafa50d7,täglich,200 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Intersnack Knabber Gebaeck GmbH, Postfach 1209, 58207 Schwerte, Deutschland",,Deutschland,,,,,,,,"30% Rosinen, ERDNUSSKERNE, CASHEWKERNE, MANDELN, Sonnenblumenöl.%-Anteile unterliegen abfülltechnischen Schwankungen. Kann Spuren von anderen SCHALENFRÜCHTEN (HASELNÜSSE, WALNÜSSE, PECANNÜSSE, PARANÜSSE, PISTAZIEN, MACADAMIANÜSSE) enthalten. ",,2246 kJ / 540 kcal,37 g,4.50 g,31 g,20 g,17 g,,6.80 g,
319,Meienburg Cashewkerne Jumbo,"8,49€",Nüsse,Meienburg GmbH Nusse Trockenfruchte hat die oben genannten Informationen zur Verfügung gestellt.,https://oda.com//de/products/47923-meienburg-meienburg-cashewkerne-jumbo/,https://bilder.kolonial.no/local_products/918f2f1c-6a61-4cf5-a903-a2dfcfa87864.jpg?auto=format&fit=max&w=633&s=959900f2355fae638cb6c828cbfd2d1a,täglich,400 Gramm,,,Obst & Gemüse,"Nüsse, Trockenfrüchte & Kerne",oda,,"Meienburg GmbH Nusse Trockenfruchte, Branterei 13, 26419 Schortens, Deutschland",,Deutschland,,,,,,,,"CASHEWNUSS. Kann Spuren enthalten von GLUTEN, EI, ERDNÜSSEN, SOJA, MILCH, anderen SCHALENFRÜCHTEN, SESAM. ",,2533 kJ / 615 kcal,48 g,7.80 g,25 g,6.20 g,20.60 g,,,"Gluten, Eier, Erdnüsse, Sojabohnen, Milch, Nüssen, Sesamsamen."
