,Unnamed: 0.1,Unnamed: 0,PROD_NAME,PROD_PRICE,PROD_DESCRIPTION,PROD_URL,PROD_IMAGE_URL,Unnamed: 6,country of origin,commercial class,Contents,Possible delivery times,PROD_CATEGORY,PROD_SUB_CATEGORY,STORE_NAME,Country of origin,Trade class,Contents,Possible delivery times,Weight,Characteristics,supplier,Information about the offer,region,supplier,Region of origin,region of origin,variety,Quality,Description,trademark,trade class,mixing,Characteristics,Salt,protein,Sugar,carbohydrates,hereof: saturated fatty acids,Fat,calorific value,Ingredients/Ingredients,Freshness guarantee (minimum),Salt,Protein,fiber,Zucker,carbohydrates,hereof: saturated fatty acids,Fett,calorific value,Ingredients/Ingredients,Freshness guarantee (minimum),fiber,Information about the offer,May contain traces of,May contain traces of
241,241,241,Organic rosemary in a pot,€1.79," , No detailed information was provided about this product.",https://oda.com//de/products/57636-bio-rosmarin-im-topf/,https://bilder.kolonial.no/local_products/6d1ee14c-b0e4-4b67-9f23-a849cd6a3418.png?auto=format&fit=max&w=761&s=ec64f0b3ee2b35dcd184a588f3956665,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Germany,,1 piece,daily,Fruit Vegetable,Herbs,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,242,242,BIO COMPANY Organic broken walnuts,€3.79,"Crunchy, aromatic walnut kernels from Europe, sweet and tart in taste, ideal as a snack, as an ingredient in muesli or for refining and baking bread and confectionery. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52465-bio-company-bio-company-bio-walnusskernbruch/,https://bilder.kolonial.no/local_products/591d18ee-b2f0-4ce3-b2f6-f64f511a13bd.jpg?auto=format&fit=max&w=450&s=673c9aee7205004addb90c8fe0a5a996,,,,250 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.01g,17g,7g,11g,,63g,2831kJ / 685kcal,WALNUT kernels  broken* ,,,,,,,,,,,,6.10g,,"peanuts, nuts.",
243,243,243,BIO COMPANY Organic sultanas,€2.99,"Sweet and juicy raisins, gently processed and versatile, whether as an ingredient in muesli, for desserts, baked goods or in hearty oriental dishes. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52498-bio-company-bio-company-bio-sultaninen/,https://bilder.kolonial.no/local_products/2a0f9dd4-26a0-45c3-aa41-69a70e01399b.jpg?auto=format&fit=max&w=450&s=3838358bd9f6e1ff79f43ca0d8cc4da6,,,,500 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.01g,2.70g,68g,73g,,1.30g,1385kJ / 327kcal,"Sultanas* 99.5%, sunflower oil* 0.5%",,,,,,,,,,,,3.90g,,"peanuts, nuts.",
244,244,244,BIO COMPANY Organic Sunflower Seeds,€1.99,"Sunflower seeds from Europe, with a mild, nutty taste and firm consistency, they can be used in many ways, whether as a tasty snack or roasted in salads. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52502-bio-company-bio-company-bio-sonnenblumenkerne/,https://bilder.kolonial.no/local_products/5ec5b2c0-29e5-407b-9dfc-c09dc4f8fa7a.jpg?auto=format&fit=max&w=450&s=b4e6f732e454720ff4e65c0d3a7246e0,,,,500 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.01g,26.10g,3.50g,34.70g,,26.30g,2053kJ / 492kcal,sunflower seeds*,,,,,,,,,,,,5.80g,,"Gluten, soybeans, nuts, sesame seeds.",
245,245,245,"BIO COMPANY Organic mango pieces, dried",€2.49,"Dried mango pieces, intense fruity taste, pure as a snack, soaked with ice cream or rice dishes, jams and chutneys. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52601-bio-company-bio-company-bio-mangostucke-getrocknet/,https://bilder.kolonial.no/local_products/3aac3cd7-d0c9-43cd-baa1-d63b02208357.jpg?auto=format&fit=max&w=450&s=68b3f71893644800c5852296008c9ec7,,,,100 gram,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.01g,3.40g,56g,70g,,1.20g,1430kJ / 338kcal,"Mango*, dried",,,,,,,,,,,,9.30g,,"peanuts, nuts.",
246,246,246,BIO COMPANY Organic Pumpkin Seeds,€2.99,"Aromatic nutty pumpkin seeds, versatile, roasted, in bread and baked goods, in salads or in muesli. But also pure enjoyment as a healthy snack. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52635-bio-company-bio-company-bio-kurbiskerne/,https://bilder.kolonial.no/local_products/e4030be6-4c73-46ce-914f-cde4b470b739.jpg?auto=format&fit=max&w=450&s=6944e6c7715f2921abcb7d47815d0de5,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.01g,37g,1.30g,1.30g,,48g,2465kJ / 595kcal,pumpkin seeds*,,,,,,,,,,,,6.30g,,"Gluten, Peanuts, Soybeans, Tree Nuts.",
247,247,247,BIO COMPANY Bio Cashewkerne,"4,99€"," , Es wurden keine detaillierten Informationen zu diesem Produkt zur Verfügung gestellt.",https://oda.com//de/products/52794-bio-company-bio-company-bio-cashewkerne/,https://bilder.kolonial.no/local_products/6054521b-47d5-4d82-9d59-999712021567.jpg?auto=format&fit=max&w=450&s=ab1d0e6f4553cadb95516011359925dd,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,250 Gramm,täglich,,,,,,"BIO COMPANY, Rheinstraße 45-46, 12161 Berlin, Deutschland",,,,,,,,,Bio-Produkt,,,,,,,,,,,,,,,,,,,,,,,
248,248,248,Seeberger mild pine nuts,€4.99,"Due to their mild nutty note, the mild Seeberger pine nuts are suitable as a topping for hearty dishes, pasta dishes or in salads. But they also give sweet dishes that certain something. Sealed under protective athmosphere. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/43783-seeberger-seeberger-milde-pinienkerne/,https://bilder.kolonial.no/local_products/3a3c4720-f063-407e-a05d-6b211ec8146a.jpg?auto=format&fit=max&w=574&s=efdb9501d11e48bedd61e709b20d25c6,,,,50 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Germany",,,,,Germany,,,,,,,,0.03g,17g,3.30g,5.80g,5.80g,71g,3033kJ / 735kcal,PINE NUTS May contain  traces  of  tree nuts  ( e.g.  nuts and stone fruits) and peanuts .       ,,,,,,,,,,,,,,"peanuts, nuts.",
249,249,249,"BIO COMPANY Organic almonds, brown",€4.99,"European, brown almonds, can be enjoyed in a variety of ways, whether as a snack or for baking and refining desserts or savory dishes. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52607-bio-company-bio-company-bio-mandeln-braun/,https://bilder.kolonial.no/local_products/ba700626-fc6e-42db-8671-183409f0ef23.jpg?auto=format&fit=max&w=450&s=334c38f623f2c4e5f059ec8561689413,,,,250 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.01g,22g,3.70g,5.40g,,54g,2577kJ / 624kcal,ALMONDS*  brown ,,,,,,,,,,,,14g,,"peanuts, nuts.",
250,250,250,BIO COMPANY Organic dates without stone,€2.49,"Sun-ripened, stoned and dried dates with natural fruit sweetener from Tunisia and Algeria. Fresh malty taste and soft consistency. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52774-bio-company-bio-company-bio-datteln-ohne-stein/,https://bilder.kolonial.no/local_products/083246d8-0a89-49e4-abe6-ed89457da36c.jpg?auto=format&fit=max&w=450&s=9794eca577c7bb352fb593b45a04f930,,,,250 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.09g,1.90g,65g,65g,,0.50g,1244kJ / 294kcal,dates*,,,,,,,,,,,,8.70g,,"peanuts, nuts.",
251,251,251,Seeberger pumpkin seeds shellless,€4.95,"The mild, nutty Seeberger pumpkin seeds grow without the shell. They stand out in every salad with their particularly intense dark green colour. Sealed under protective athmosphere. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/44862-seeberger-seeberger-kurbiskerne-schalenlos/,https://bilder.kolonial.no/local_products/19294e12-c025-4130-adb8-fa6851d90229.jpg?auto=format&fit=max&w=729&s=1d8132fef2b067c277dffeefb1217d66,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Germany",,,,,Germany,,,,,,,,0.07g,36g,1.40g,2.80g,9g,47g,2459kJ / 593kcal,"PUMPKIN SEEDS  shelled  
May contain  traces  of  tree nuts  ( e.g.  nuts and stone fruits) and peanuts .       ",,,,,,,,,,,,,,"peanuts, nuts.",
252,252,252,BIO COMPANY Blanched organic almonds,€4.69,"Aromatically mild almonds, gently blanched with steam, ideal as a snack, as a baking ingredient, dips, smoothies, muesli or yoghurt. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52608-bio-company-bio-company-bio-mandeln-blanchiert/,https://bilder.kolonial.no/local_products/6b89cdde-5234-483b-ae5d-f3d56fbf068b.jpg?auto=format&fit=max&w=450&s=ddcc2516517713c11b3cb433189178bd,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.01g,22g,3.50g,5.30g,,54g,2544kJ / 616kcal,peeled  ALMONDS* ,,,,,,,,,,,,11g,,Sesame seeds.,
253,253,253,BIO COMPANY Organic figs,€2.99,"Fruity-sweet, sun-dried, sun-ripened figs, suitable as an alternative to sweetening, as an ingredient in muesli, in fruit salads, in baked goods and with many hearty dishes. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52738-bio-company-bio-company-bio-feigen/,https://bilder.kolonial.no/local_products/61df035d-f79c-46aa-a734-5fc55b130a33.jpg?auto=format&fit=max&w=450&s=3b91981a213ab0692740df14b24b2cab,,,,250 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.10g,3.50g,55g,55g,,1.30g,1162kJ / 275kcal,dried figs*,,,,,,,,,,,,13g,,"peanuts, nuts.",
254,254,254,Seeberger Kerne-Mix tomato & hemp,€2.75,"Crunchy hemp seeds, mildly nutty sunflower seeds, crunchy pumpkin seeds, fruity tomato pieces and roasted soybeans give every colorless salad bowl a kick to get high. But fortunately completely legal and without intoxicating effects! Sealed under protective athmosphere. Danger! Children under the age of 4, in particular, can easily choke on seeds, which can get into the airways. Therefore keep the product out of the reach of small children. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/46766-seeberger-seeberger-kerne-mix-tomate-hanf/,https://bilder.kolonial.no/local_products/37839371-14a8-4d4e-8ed5-178c079af520.jpg?auto=format&fit=max&w=681&s=d53f0726b0630dcb34a6b095a1d20bac,,,,125 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",Deutschland,,,,,,,,,3.10g,26g,8g,12g,,,,"Obst in veränderlichen Gewichtsanteilen (Sonnenblumenkerne, Hanfsamen (20 %), geröstete SOJAKERNE, Kürbiskerne schalenlos), 
Tomaten (22 %), Meersalz. Kann Spuren von Cashewkernen, Erdnüssen, Haselnüssen, Macadamianüssen, Mandeln, Paranüssen, Pekannüssen, Pistazien und Walnüssen enthalten. ",,,,,,,4.40g,31 g,1945 kJ / 469 kcal,,,,,,"Erdnüsse, Nüssen."
255,255,255,BIO COMPANY Organic Brazil Nuts,€4.19,"Crunchy Brazil nuts from Peru, can be enjoyed in a variety of ways - whether as a snack or for baking and refining desserts or savory dishes. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52573-bio-company-bio-company-bio-paranusse/,https://bilder.kolonial.no/local_products/fe367b91-1b60-4aba-b10d-3b56295aef7d.jpg?auto=format&fit=max&w=450&s=49152d9da1e37c117c00aaaa2dc984d6,,,,200 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.25g,17g,1.50g,12g,,63g,2876kJ / 696kcal,BRAZIL NUTS* ,,,,,,,,,,,,5.50g,,"nuts, sesame seeds.",
256,256,256,BIO COMPANY Organic Cranberries,€2.49,"Fruity-tart, dried cranberries, sweetened with apple juice, perfect as a snack or in muesli, pastries and fruit salads. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52783-bio-company-bio-company-bio-cranberries/,https://bilder.kolonial.no/local_products/90ed7002-97ae-4ee6-811f-0d494fa67752.jpg?auto=format&fit=max&w=450&s=44d1abefbbeebae52bdd69bf0c0188bb,,,,100 gram,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.03g,0.90g,59g,70g,,1g,1313kJ / 310kcal,"Dried cranberries*, sweetened 60%, apple juice concentrate* 39%, sunflower oil* 1%",,,,,,,,,,,,5.90g,,"peanuts, nuts.",
257,257,257,Seeberger Vital Kerne Mix,€3.39,"The colorful Seeberger mixture of crunchy pine, sunflower, pumpkin and soy seeds will convince every salad fan. This mix is ​​also high in protein and provides a source of magnesium. Sealed under protective athmosphere. Danger! Children under the age of 4, in particular, can easily choke on seeds, which can get into the airways. Therefore keep the product out of the reach of small children. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/47897-seeberger-seeberger-vital-kerne-mix/,https://bilder.kolonial.no/local_products/6c23271f-5c43-4dd4-b2f8-73bc43570f75.jpg?auto=format&fit=max&w=729&s=742887254a26f3704e4a6245b1b5bdf0,,,,150 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Deutschland",Deutschland,,,,,,,,,,,,,,,,"Sonnenblumenkerne (45 %), Kürbiskerne schalenlos (28 %), geröstete SOJAKERNE (17 %), Pinienkerne (10 %).
Kann Spuren von Schalenfrüchten (z. B. Nüssen und Steinfrüchten) und Erdnüssen enthalten. ",,0.04 g,30 g,,2.60 g,6 g,6.40 g,49 g,2496 kJ / 603 kcal,,,,,,"Erdnüsse, Nüssen."
258,258,258,BIO COMPANY organic nut mix,€3.59,"Vielfältige und aromatische Nussmischung aus Cashews, Mandeln, Pekannüssen, Paranüssen, Haselnüssen und Walnüssen - ideal als Snack zwischendurch,als Müslizutat oder zum Backen. , BIO COMPANY SE hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/52587-bio-company-bio-company-bio-nussmischung/,https://bilder.kolonial.no/local_products/ca34bebe-f60c-4c2c-8d33-2fafde9243a7.jpg?auto=format&fit=max&w=450&s=12b75dedba969860c9fe50a26c1a04cc,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,200 Gramm,täglich,,,,,,"BIO COMPANY SE, Rheinstraße 45-46, 12161, Berlin, Deutschland",,,,,,,,,Bio-Produkt,0.01g,,,,,,,,,,16.30g,7.40 g,3.90 g,11.40 g,,57.20 g,2680 kJ / 641 kcal,"CASHEWKERNstücke*, HASELNUSSkerne*, PARANUSSkerne*, MANDELN blanchiert*, MANDELN braun*, WALNUSSkerne*, PEKANNUSSkerne* ",,,,,"Gluten, Erdnüsse, Sojabohnen, Nüssen, Sesamsamen."
259,259,259,BIO COMPANY Organic goji berries,€3.39,"Sweet and sour berries, unsulphured and without preservatives, taste great in muesli, in pastries, but also in savory dishes or as a snack. , BIO COMPANY SE has provided the above information.",https://oda.com//de/products/52713-bio-company-bio-company-bio-gojibeeren/,https://bilder.kolonial.no/local_products/4a4fe85b-7c08-4539-9905-b6923a22c1b5.jpg?auto=format&fit=max&w=450&s=e52a6e6ea435e705cf616164cc16b5fb,,,,100 gram,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,organic product,"BIO COMPANY SE, Rheinstrasse 45-46, 12161, Berlin, Germany",,,,,,,,,,,,,0.73g,10.60g,53.90g,53.90g,,2.80g,1334kJ / 316kcal,Goji berries* dried 100%,,,,,,,,,,,,13g,,"peanuts, nuts.",
260,260,260,Seeberger sunflower seeds,€3.29,"The light gray Seeberger sunflower seeds are often used on bread, in salads or in muesli creations. Sealed under protective athmosphere. , Seeberger GmbH has provided the above information.",https://oda.com//de/products/43454-seeberger-seeberger-sonnenblumenkerne/,https://bilder.kolonial.no/local_products/444dc160-77e8-4451-842d-334973814c7d.jpg?auto=format&fit=max&w=666&s=0c2299083450e40ea93b6548399f5d76,,,,500 grams,daily,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,,,,,"Seeberger GmbH, Hans-Lorenser-Str. 36, 89079 Ulm, Germany",,,,,Germany,,,,,,,,0.03g,26g,2.40g,6.10g,5.70g,54g,2580kJ / 624kcal,SUNFLOWER SEEDS  May contain  traces  of  nuts  (e.g.  nuts  and  stone  fruits)  and  peanuts  . ,,,,,,,,,,,,,,"peanuts, nuts.",
261,261,261,"BIO COMPANY Bio Erdnüsse in der Schale, geröstet","2,19€","Knackig-aromatische Erdnüsse, in der Schale geröstet, der perfekte Knabbersnack für zwischendurch. , BIO COMPANY SE hat die oben genannten Informationen zur Verfügung gestellt.",https://oda.com//de/products/52745-bio-company-bio-company-bio-erdnusse-in-der-schale/,https://bilder.kolonial.no/local_products/883acb58-3c09-40ea-aa77-abe96c5476d5.jpg?auto=format&fit=max&w=450&s=94fbba70291adbc02e76dd220ee22070,,,,,,Fruit Vegetable,"Nuts, dried fruit & seeds",oda,,,250 Gramm,täglich,,,,,,"BIO COMPANY SE, Rheinstraße 45-46, 12161, Berlin, Deutschland",,,,,,,,,Bio-Produkt,,,,,,,,,,0.03 g,30 g,12 g,5.50 g,7.50 g,,48 g,2514 kJ / 607 kcal,ERDNÜSSE* in der Schale geröstet ,,,,,Nüssen.
